Region,Rainfall_mm,Temperature_C,Soil_Moisture_pct,Soil_pH,Nitrogen,Phosphorus,Potassium,Irrigation_pct,Crop_Area_ha,Fertilizer_kg_per_ha,Pesticide_kg_per_ha,Sunlight_hours,Humidity_pct,Altitude_m,Wind_kmh,Groundwater_m,Crop_Diversity_Index,Mechanization_Score,Yield_Variance,Avg_Yield_ton_per_ha
572,1334.0,29.895532747538724,,6.032561402719613,50.94653664218443,31.8580576055899,46.09599354326461,71.52088091906772,1910.0,158.91312147863113,8.517200174119456,7.150002262742,45.44112337075602,195.0,8.301941312536462,,0.7432099469988209,50.31190648656504,,2.255501500131669
573,797.0,,,7.667855661256882,42.76493959281851,18.35803734404368,,54.64626017015615,2376.0,138.5832453940557,13.578502068756167,6.028604657709823,82.06228460567351,496.0,17.545539395151295,26.7989035123728,0.5079331988297443,49.80387670114545,,3.7921966735614574
574,1646.0,,49.83984235431582,5.59852637677396,48.79661488134381,33.285176730149495,43.93564234180214,58.67701481571478,1497.0,,23.439223126840545,,69.13231513555772,183.0,15.349867945314593,12.486539936304746,0.7546953726255644,68.58888807237705,2.458841871784995,
575,1033.0,23.97671772674628,32.21938860854272,6.526689847605348,50.09963507307728,32.052958629915096,29.90849466227665,,1646.0,149.79702520669397,9.648186101182793,7.0123109181941565,53.126157487598725,327.0,18.04638874351533,19.51439853445268,0.8675220981953653,60.855789450517406,1.4310280773024917,2.660963086137285
576,1556.0,36.70403630598919,,5.661008077906051,38.03083899026714,38.75979100217129,41.968105832441296,43.599040923166086,1582.0,97.25118101806794,18.308966204644605,10.450575681549047,,398.0,16.953673486139447,349.4240546653034,0.6825987605888756,67.33106441689559,0.8383548062874571,3.1823401505381854
577,1586.0,-4981.995249528482,70.8341087725359,7.177239908701379,42.600414895069264,-44.600628348510725,40.117390761418,52.834029582513175,841.0,86.70433272760486,15.67543096503055,10.295231648533282,81.59727607081186,,-4994.978726697991,27.67277537747476,,50.77753962992367,1.05099393748317,3.79551024215504
578,1638.0,,44.22811508814488,6.899340552524041,61.65639002027902,22.52620415148332,25.40540926918548,75.6950466698299,1916.0,118.63155492788788,23.95395961021881,6.38363685964103,84.56736657464384,392.0,,11.003484704135255,0.4344663510620445,63.94893364226922,,3.1223172119495164
579,1132.0,33.66845451883229,799.856902077957,7.125258805975472,66.63152957816509,30.28969352411282,35.8859745098531,64.00092549223105,2330.0,,10.082825423130595,6.531942027070387,79.96226252555915,321.0,8.936844544773354,23.66485658743112,0.8322384518089141,57.7573459881245,2.4828693421152384,3.124843151715992
580,634.0,30.24515971762316,56.57997323022154,77.98951013053917,44.39176374181198,42.2659621895701,-5054.1623800642365,60.11967824072151,1328.0,,11.604473458537893,8.47585796123333,84.91137551280259,557.0,9.928882445420822,12.206954824210236,0.5427238935999328,63.87841147382112,1.2740804432850792,2.399259917518392
581,1057.0,27.68796895148081,73.993133868058,6.349808448272174,42.278891288360725,38.55569653268524,,47.572881120020725,2088.0,115.50268634258686,8.502213466395386,-4993.989295403273,,322.0,6.618585758344642,34.89641072945406,0.7075255827642825,51.635189289768775,,4.822240169232998
582,1150.0,,58.73897771322076,5.6042343416100575,,29.622189093024225,51.65926341509552,62.09245172388663,2449.0,125.66824204354502,15.376899243733352,7.374541687411204,78.68998340796936,380.0,19.02614923970703,32.43241471333236,0.8895560848724011,68.61803854596495,2.4930066687915167,4.25148315348529
583,987.0,29.06002905183917,31.48341115323699,6.304873360918172,57.139646746023246,43.36114948844333,,78.53459853801169,1091.0,122.16567508107669,12.723159292599124,9.583988583496854,77.92113235183058,320.0,9.365050451004224,10.527016510713423,0.697751300286404,72.23717464637862,1.8197300759432944,2.003730316598306
584,17990.0,,63.77101037735446,7.637363325202736,42.92398806665349,16.71710080550428,,53.20064230359465,1768.0,83.05622270059129,22.78840087613545,8.974580104594358,,315.0,12.809336977571778,31.46623947256577,0.7623547437321888,50.39665895430895,0.8564337356114551,4.296839852066496
585,,33.67665106837724,32.24267840117843,6.372221035515032,69.50998156396754,42.92995859137752,34.493637296003726,40.26992710918387,2287.0,129.21719172775312,18.28399382436184,,48.93750196003963,330.0,10.86999254699289,32.98574001396019,0.622659809111876,52.02482239422568,0.938705771657776,4.219384977973576
586,1353.0,27.618076628979697,52.529850949156696,7.41214572431053,,449.495626971287,35.265592172759725,73.42524505754915,2383.0,146.24346286194017,18.439542545586928,6.126857440211578,84.17682054710399,504.0,19.39892180875252,18.83870556408637,0.4301829217575287,66.44617078876372,1.6187013936833925,-5004.8577579439525
587,891.0,18.815082121849457,,7.437348660924848,45.76544187130513,31.41914232344053,30.83390557546941,-88.63133022162762,896.0,92.60004384606432,17.04248184698214,9.750751406492588,,268.0,10.025737564077236,,,67.82340697214177,1.490492421949526,
588,1312.0,21.279989619789944,38.26019696689251,6.358454659672238,54.13336784848139,41.71322844003257,41.85844329979718,70.34132817942914,1918.0,,9.561455732896416,7.073768329125413,79.83567161871224,5990.0,,21.05259365519447,,68.163987375898,1.830501419829005,3.820243070976592
589,1676.0,26.77214432979077,,6.953573964911235,62.0673717276522,22.881628306839083,34.43692452782096,45.996092946356505,,127.48884355571316,15.56531762333104,10.17236871731314,,525.0,17.831242319467698,26.3808121144086,0.7503289144439271,67.30794019103348,1.5460412765093188,3.3582519555741075
590,1653.0,32.49653119748117,66.49301544242391,5.719354685228035,,29.16745496835476,,56.03665461723365,873.0,93.1347971245087,24.99158822504478,8.101451300271275,,,11.53409746221449,18.507935107454784,,55.71230867810155,2.3879306437615235,4.333958356161522
591,1597.0,29.86557296620357,,5.738460735688836,46.906241351558336,24.729866374109,45.550182599895365,83.38208073601118,2159.0,89.87708589845889,22.198897944382253,8.885387213158827,63.63485234785473,357.0,10.672577216793968,18.063980915831703,0.8311526182883353,55.79414697614713,1.7090575162029689,3.276374997903302
592,1591.0,31.00588371746908,63.54715023712539,5.61191262642194,69.82551334379232,43.56431751229054,,51.62840371284143,1891.0,158.40415543811878,23.188803920840968,10.36474365204501,54.54858735740254,295.0,16.21618731398942,20.61084722143948,0.4788180179164903,,1.979334304486152,2.4615889083615112
593,569.0,27.585578571525744,42.908662709558456,,30.41974564559778,39.70936784259273,35.79977256337173,-70.3847951748804,1557.0,111.497533572243,21.99484810719049,10.318115004599766,72.59365133743857,,18.693439704593512,13.63919396631253,0.6571357477212756,,2.324024963492244,4.929246872821485
594,1345.0,30.31484043884485,799.856902077957,6.479963248540023,65.80261155404983,,27.301701983680683,60.13356041269989,1900.0,98.19373829788232,9.751708788326706,7.857597876217866,67.62257302271817,195.0,16.323975996083576,30.778474110884567,0.6985753522415736,67.70309517587623,1.0496821889164525,2.72611997832814
595,1194.0,24.580348756293244,44.836382055204496,6.7604744203277525,35.9656330375895,32.62880959845326,37.78893152210278,50.39218607098245,1007.0,93.70596355635,11.866620319101594,7.044444463574216,,416.0,8.406895483877985,18.71744738404092,0.6287727036867061,43.72755143889251,1.1905489120014985,4.153076931623997
596,1033.0,27.4036518539333,65.92146149093676,6.698468338169292,61.43701104835654,39.61775367972445,,80.67034467823399,2044.0,133.4081370866588,8.053068073058963,9.875730388642973,51.50513185262868,113.0,18.32461621156558,20.00373884764613,,77.51169147147127,0.9824417228058256,2.429468934992216
597,1617.0,32.88558131189912,77.70165637925203,,54.71726239385192,26.76801124570641,45.06012654693679,77.14156382328451,2085.0,128.7556237861823,13.159672122927894,8.165401018010655,60.52197080233657,212.0,10.813725011552496,,0.6339071480904859,73.06745214685805,1.0373852786908508,
598,-428.0,35.436655579462425,66.06967255531441,7.058188854093988,43.673891419923685,28.426555653181858,,73.07955329796327,1209.0,,9.846325839890374,6.96020996779502,52.424162558217326,176.0,13.643441176669016,22.415595351579285,0.5557078769405794,74.30022959829024,1.6713927437881964,3.326082825291272
599,1588.0,,73.14402514562062,7.244554326107698,64.95499822084074,36.90005163242584,45.47797839343916,51.81682951343756,1130.0,87.04048220091619,16.037486870126912,10.522126711585752,76.68889388975714,5990.0,17.471534289390668,23.60634773377157,0.6190611735404317,76.26675258460762,,2.576696013581192
600,,18.873233154147226,30.10519215879417,5.533644995418654,30.51628911923968,25.732642898811427,51.144656252721646,44.8928501358225,1143.0,151.48276667987494,,6.990520971205437,61.6428094221312,507.0,7.825921511007383,33.91245311942746,0.5794564954990153,,1.5193938271954832,
601,1788.0,21.23345088293605,65.87860623657971,,39.06762608299695,16.917028261451215,,68.80796649129832,1788.0,111.14131174472386,,6.129035840956155,48.73727467369997,533.0,16.767652035163294,32.16815957862473,0.6831024117535727,73.86802893401604,2.4702327140499047,2.47148846897525
602,1765.0,18.417222785830763,71.47937784326251,7.140442496591675,52.67571184998144,17.230038266582145,54.367586683597,67.68389167697167,1570.0,105.06955251442864,20.73669180654527,6.1013998688371,64.373716090885,565.0,13.942441968660162,14.236667722210989,0.5189620811224918,799.6598267114634,,3.6770196169576703
603,899.0,31.0652603847466,32.02793687723407,6.3892263970578185,44.06169040198792,18.46088403917112,36.59104411410421,49.41925046674365,873.0,116.98891577981914,,9.11157678227132,,528.0,18.40012462741412,21.830375747952623,0.8943282774570063,40.86567178432943,1.7193805203567285,3.991139757560582
604,910.0,24.64629250710217,73.57988636441152,7.023713077965699,54.415099812733104,449.495626971287,33.01776055441185,42.812334715758624,,111.20528525981028,8.91627093669441,,50.15749221679269,547.0,7.579556027653144,34.28240568571364,0.6504349766910829,71.395655786554,0.9680809635912068,2.1873028520840325
605,1750.0,28.84957271438735,,6.298014117389484,30.964407736346672,29.16679277268613,37.64533547530871,44.0354227096993,24990.0,149.08616025113167,,7.55520852528492,54.58439328112821,419.0,11.310233555613928,19.309157455715063,0.4970810387072548,42.99186591987757,1.3414437325485935,4.613396363246505
606,616.0,27.86553693567599,63.26460509890276,6.398736850358166,34.6583572192685,36.38647108034209,27.83192427711577,89.63854932563669,1758.0,154.34087801583138,19.24274793521561,7.600054946235317,79.3811082098996,587.0,17.49264639300256,19.289327712905,8.999624134165883,79.54098669303687,1.6967940702468176,2.5554226551261063
607,1724.0,19.63052979104853,70.01774395117033,5.864961409486275,35.083849608737566,26.7872800681468,,79.17919473714419,1619.0,104.2762573159685,,7.6974695752997135,81.98450129331889,509.0,5.288475551851403,14.87575579472886,0.8332075647624122,66.99185718406224,2.409273968141074,2.676087275960972
608,1555.0,26.06522722247664,63.133225652967774,6.093931345232168,,22.761328422469035,37.43302140904994,86.09937379825863,1785.0,149.1148645967964,12.309517273798145,9.400792733794392,78.05030917328276,259.0,199.82672407769468,,0.4109033965621978,70.13798840968423,1.465087976181921,3.984049520249189
609,1493.0,22.411222498446463,34.61423960366286,6.892447042267451,48.37325763202171,25.41576502686636,47.873335658173005,49.752736111818166,1131.0,142.52185036264535,13.625080490794502,6.290668955134143,58.36308869671389,591.0,19.85847819135102,,0.7397770595536444,49.83215425111464,0.9103413835649388,3.406253181303242
610,1675.0,26.36799577335305,59.81607594301842,6.496275156024883,,38.82547035951551,52.00936718723473,88.02842681617176,,154.46461378758096,12.58653298417019,10.64558176345663,55.89785764435327,412.0,9.205912678855258,29.250761717537912,0.673983898396964,66.95461575678752,,3.4981867975131973
611,844.0,,57.47918283610719,7.280896170772569,66.22155351715605,33.75648375094315,,47.132717573658105,2168.0,99.66002497487102,16.694418907126984,7.112605220887232,66.96622763160957,218.0,,34.225324087575,0.4847789971850678,41.72879749019829,,2.384464953689398
612,1275.0,34.809048125538666,75.01606340371357,7.460945396358188,63.414901211369845,43.12919339873706,28.15658665714509,65.45409142832355,,126.15673200967834,15.482523602810252,10.998366026210462,73.87412642132449,536.0,7.737973265130108,29.335455272634075,0.8087382196524604,73.51302879694404,1.190982342595457,4.417207465629225
613,1605.0,21.483866731565072,50.21198648221046,6.745786761898548,37.87551487102734,35.39114335730502,45.16059286541605,81.4847842208532,1546.0,101.96356677923558,,6.857613468935935,84.73491152640699,260.0,10.416416645110036,16.083812350839967,0.5844423111870028,46.7849637212629,1.850754059380484,3.85116273831263
614,566.0,37.215611029739534,,7.244014771728936,47.6460220892253,32.10544895264081,44.06283762108916,57.49016772557897,-4200.0,145.92755923874995,19.436131395507417,9.857732286561887,50.26282847515705,407.0,16.29304166755356,11.002914457212889,0.5469010144077537,67.89432267335081,0.914620572546259,2.406146129928368
615,490.0,26.318147322938817,67.49253822182331,6.205880380347511,37.9764639103414,33.305880269575034,49.17291754879994,61.24142665884503,2491.0,80.42593524568514,14.581218652509522,7.117062724648125,46.97167996095218,450.0,14.866676108572678,34.6359346092415,0.8140625959284505,48.979220049309134,1.5900303856250635,3.121998101076788
616,1113.0,34.92490584038099,50.63376630416983,6.454433795420179,40.57887266668763,43.271143184052434,49.75745999956543,46.40925551495489,1254.0,125.18553303091169,12.272230681416666,6.40423400821627,72.77423555981085,245.0,13.716835998935831,18.51126738859014,0.7192625230958323,42.73812677704171,1.8360846962182995,4.4312297982050906
617,438.0,30.575296364118906,,7.139388655298712,50.14187926047545,38.64602789600119,51.04609227336937,46.14609399994864,1938.0,107.13627450175343,10.825409125748672,10.374666621753244,,262.0,12.948487637075116,17.799288560810517,0.8491295418374123,59.25974714197577,1.517159267024745,3.705065137959862
618,1549.0,32.70700597331505,62.322504506230345,6.388287583479171,32.7243609889409,15.721237120993134,,70.97841123893298,1112.0,105.81469656622562,13.941060032054631,,78.85395119465693,495.0,17.651606654971104,32.64888024373457,0.7149418518355997,46.77144841091157,0.8325147960603416,2.325946337398792
619,572.0,379.870699913167,74.4019532180059,6.853561350865674,38.72697318373093,31.02419088407092,45.93593186056432,73.77661843100284,1817.0,131.59250590919336,20.610710079184926,8.017851962248006,72.13854196308642,278.0,8.524228442500892,-4989.967003275392,0.7704088289660577,69.17775953306199,2.475382906734871,3.11833113736786
620,1052.0,28.096897637860355,59.93462011595487,5.926357391889776,,,33.04751076766932,78.86662570410967,1027.0,148.11875594511952,20.863983471894983,9.511980712702131,83.16063216476749,188.0,11.637063904902776,15.371779346228363,0.8182229481298064,49.502633735339394,1.4240968044789102,2.728083195367204
621,1153.0,28.866010467265767,55.10768049809934,6.879474024432145,48.64465170633956,37.46095435317465,54.98008839950513,67.83410263408769,1633.0,128.7356313114661,19.33739157363157,8.785329663419585,65.44019054178348,592.0,7.331784382346859,32.22740606790599,,,2.123581217786554,3.552396660961179
622,1643.0,28.2799173561745,36.94356631982585,7.481481526621855,47.815461039114886,21.3942635794181,,72.2879646130653,1657.0,148.2538382917378,11.978478980216869,10.264780568368744,849.7340491324462,322.0,13.939123935960566,34.83402137636858,-4999.599845134043,62.69757005057892,1.3535990367186703,4.530083386615969
623,1481.0,29.761167561801585,35.786880333935265,7.497871171593879,-5067.477114549246,41.01532063354057,25.30343294982508,40.675863584986,2068.0,101.1677689504824,17.99746617952986,7.575279846593272,83.71248547966093,365.0,8.758166364069803,12.166964028770767,,,,3.308801404413259
624,875.0,,37.71607826415397,7.165992134557941,39.89598988233383,,29.46426143554528,48.1085363568594,1617.0,121.56014838119847,17.701724246806414,8.618361999994926,78.88629828012431,338.0,10.007630965150788,31.55629070756218,0.4347538982575966,55.11952464839847,1.460388192438694,3.3000260911049693
625,855.0,25.910303396980304,38.59242406635472,7.2152327718750895,64.65169743928726,22.101459175346093,48.2761686863238,89.24573830084523,2349.0,116.04292312536607,16.232525367865335,,57.39034253034482,407.0,12.068760749352922,19.76289244210985,,72.62487084161546,,4.716052706981111
626,1228.0,30.123774271223432,61.8938546331817,6.783233123846611,36.58513713034675,,38.40351029524635,43.79967531579159,1817.0,,,-7.769529131284294,52.84862604681181,133.0,5.401558785546918,23.10181116266761,0.4412290389919769,47.16839398244103,0.8371473412532239,3.728556237521817
627,,,67.04906251372893,6.844736607381397,,17.909362875482863,38.425007434312846,73.93941111301226,1327.0,124.54497145125922,16.360440754602358,10.45727532278186,66.92480259927274,470.0,6.379069038812565,32.87039939412452,0.7679736008616111,43.28806357927735,1.412035594352656,3.698573262192221
628,1784.0,33.85912189211263,,5.807396337244192,30.57323623468005,16.671205083457355,53.65068758835005,48.80413165158581,1749.0,132.92194593169398,17.61275822325984,6.829389623312677,63.12059001520754,550.0,15.288938310623294,34.334479894377935,0.6732508569489415,53.13431140532077,2.3121329836792013,2.785729675626168
629,1424.0,31.10018677664217,71.45088662727454,6.520876133368993,49.13341926682223,18.87671400308248,52.58904724084223,75.83592928838209,1226.0,127.3531523535256,20.163601228559187,6.7475431976034805,80.11033368770933,593.0,11.434549710762608,16.554097760219985,0.8767867687061487,,1.9736686756092623,3.823168243511379
630,,37.84266632681344,79.56316133668166,6.536785452938637,30.840844269048688,16.73223238401108,34.33584213412028,,841.0,138.9023919026737,9.863679304858476,8.884547676613757,49.00126684268615,266.0,17.97185332999843,15.321269273997846,0.4915676857858849,61.70637128546271,1.0472188604622477,3.727731402252189
631,747.0,379.870699913167,71.0006314559678,7.704545022035802,62.784382122632,-40.35036711467328,31.271743863425986,51.70995298940451,1264.0,125.70716227624617,20.743637786533405,9.28747114992471,55.30960245246074,491.0,15.420080054662993,,0.7030167262601892,54.89694784700028,1.8049635078586568,3.190554411025592
632,589.0,25.183020593324628,64.74411868379795,6.491499784033565,62.99415069948415,16.771504333748158,50.45446629801219,53.481719960960206,2445.0,,10.310064552169102,6.9730962716228255,75.07195778074833,224.0,,24.04494631655345,0.5057910672852457,71.59646800891221,2.316792461913081,4.9720866976975415
633,904.0,25.67694303735593,56.62463497185733,6.763488083276343,61.5096875320948,23.149925740909666,,,1077.0,89.31564192677692,9.13267597297637,7.95358721127312,48.79946579909249,,14.250684961507025,10.340109886266706,0.7070324923636992,41.57277950673893,1.9900578696402544,
634,-6772.0,27.31625614040497,52.44265358373541,6.726478218341936,41.334562755644725,18.11269030607569,41.24790768395461,59.50430193901068,1635.0,127.7179662035162,24.59335466576495,10.73281921489372,,590.0,,20.29745744024841,0.7613248511804283,57.27070152794232,1.0527634670063843,4.248758870230446
635,1792.0,34.719961275624186,34.21961902722712,6.964551949201953,63.48948872887272,,-5054.1623800642365,49.72739848499556,818.0,101.99833535789122,24.268860070797505,7.23308711345337,60.486215762159325,512.0,16.71399769685741,11.834600416300214,0.7611521646647693,55.290236586256185,2.2753152444486444,3.6120367652390017
636,1223.0,22.7158418791842,,7.22093551206336,51.719925304210776,17.716784028027615,32.7074285407688,76.58397993937409,865.0,86.37161032278127,9.027421263989588,9.34180351058697,69.90375186250759,249.0,19.87261532417753,20.130644573233347,0.807536995341305,65.90313963227436,1.3126248225910713,
637,-1328.0,33.52000414070859,75.50673183910672,6.017596315193006,44.9523243546801,35.040097522290424,,47.70737621681671,,114.36821947588372,15.535308505074356,9.700746968487952,51.32530582877458,567.0,12.967981913622673,10.998304731640232,0.8267751139791584,78.65105007589584,1.571929445330981,2.554692185669598
638,-1333.0,,,6.716066163926402,55.01319838816932,18.999804490277256,,82.78218320724733,2408.0,124.34580784669242,11.16616395109617,,,553.0,15.241692502911956,30.88043151521922,0.4386358631335885,60.415016265154485,1.694442691471549,
639,1540.0,30.03710767324017,40.80256825058436,7.39961072682687,30.49364184241496,40.55537777516663,40.105405338939896,65.73347620259138,1819.0,106.29967906796853,16.250863251285107,10.687629933797917,62.901689418650975,288.0,8.559712413421273,15.243474848464146,0.5716335785362021,79.47507387766882,2.245861227442932,4.321882399469631
640,-533.0,30.650810664526123,53.33038923486079,6.565163841826276,35.718435104030085,39.515731521799225,26.80325668235188,,1202.0,137.63469617806223,22.113013130992982,9.683283676093954,81.68086847522227,142.0,11.563966156306904,18.2077177589478,0.7435612601799029,52.089975796527895,2.383732741751024,3.3612468618126545
641,457.0,25.45697274377869,,6.1404523566592175,59.69174152681051,15.409850564118283,,,1208.0,,24.16040017062913,8.28962289930449,63.71479654535726,532.0,17.841429983545755,31.7511999151598,0.6492931436956061,41.23472530169844,2.3804098922439456,4.6468085497085045
642,1084.0,28.252304104116103,33.36922773927613,7.005830873319487,,41.87179066545344,43.463542611532176,65.95815197872702,911.0,106.62546888733377,18.78229510867613,,56.00161035762933,128.0,7.511344216193768,,0.4953379733773957,46.62652669905651,0.8135221081735191,2.4437334090365863
643,1071.0,26.26062349295394,49.36962928343296,7.394665010337983,-5067.477114549246,15.868329502301012,30.78073284078904,54.90287858974048,2097.0,,14.01639634260089,9.463067217125504,50.673153147506994,461.0,8.983034084206432,15.475959041051462,0.676354785083349,,2.3672104254952773,3.525041288040909
644,,19.382655723732388,72.59206184369738,,45.40410411292119,22.1893735487267,43.19158350949158,61.12696901119274,2230.0,131.89560340264285,18.256534615958174,8.960950902146092,,219.0,11.681505129290452,,0.6037178263830719,52.65335636754209,,3.940897052063926
645,1214.0,26.74330777633653,50.19489320850619,7.2866181118366224,,,45.3239006271992,54.91688717937494,2196.0,130.99563029743217,13.304022203843656,10.39348791913038,66.28629939939343,436.0,15.683733377660207,,0.5950191388271526,43.88216523933511,1.25181521658964,3.550545368923778
646,1572.0,19.947867851071045,33.880732236572044,7.389790245812073,68.09661223986575,25.07530461117948,40.773110100496766,53.1512917871392,1396.0,,23.467001894145028,7.784443311402006,,130.0,10.638259321935108,19.76756376720273,0.8048768587178319,57.30640430762868,1.675479353037316,
647,479.0,26.10041598160643,57.12671842661257,6.561502733453795,65.34258913480761,,,48.18042104218561,1450.0,80.91117344708422,22.796807872799228,7.499428700279024,60.66911054524713,280.0,,29.15199997795553,0.6037991669160907,53.52463086638251,1.6158736713074695,4.968689845487419
648,1285.0,29.85836799663564,73.08712474591476,7.761603010682474,40.82479978774387,-5044.60062834851,42.44361843785873,58.1383566568738,1862.0,,17.48993975475424,7.069194447476321,68.57087044948346,261.0,6.416855769030788,21.13236930938026,,44.90476881829754,,2.347503975024109
649,1636.0,29.588297986870018,59.51427714765799,7.309429183626811,,25.139446514095084,,52.54936031580354,904.0,110.08334328873252,13.521581561466128,6.188914840322976,56.027435876108015,227.0,10.562062963172712,18.65006032430691,0.4290316694455456,51.84468522447636,1.61505858885291,2.389864712230763
650,-602.0,31.25242558016641,41.31395541071159,7.279423899260031,48.9773957448294,36.1647007401935,26.61091235797921,74.17172435269586,24990.0,,12.987624484910633,6.2150698219002765,52.00897169464461,354.0,15.634311851426329,21.28013520530991,0.8281220208458102,799.6598267114634,2.388438655388716,2.390972340680363
651,1163.0,19.905230159092525,49.21198100686907,,30.29336603344721,20.62513371356941,28.187371254086816,74.19383705816531,1791.0,145.4387816861764,8.568105909986011,10.350275965546414,75.98886490437366,393.0,8.389801484922387,28.71397464176692,0.8803004050062606,52.08195461957361,1.208933041964798,4.043531288211582
652,1652.0,31.04246491060876,52.50616805909661,5.846398637402031,31.03237571452727,37.517953702323794,30.2101491086302,,2237.0,127.01555756250498,21.86895446743002,9.391965732029536,82.87164689126482,540.0,14.846197013445094,32.555507163509354,,68.55821692968206,1.265841979865426,3.118028286487513
653,1650.0,24.242961133928944,58.96331769102634,5.999631038841925,52.13162558492,22.079898177277126,45.70513211812997,78.89722637351605,24990.0,100.17455854554156,15.656514621663137,9.30266207718243,49.01761671447864,456.0,7.463254373410189,11.244179914714389,0.5821841470500402,64.48188318631023,2.365254490678196,4.199943983797718
654,-446.0,25.98091892274222,67.96755128763066,6.567177302368178,50.81797616661144,19.30634267831304,44.36787618249426,82.06698595030241,1434.0,,13.527259782804496,109.98366026210462,51.22361297540032,,5.839704272925296,-4989.967003275392,,57.08724649633487,0.9304571733669356,3.216414418660936
655,1656.0,35.15972507845412,34.94368088203177,6.107210004906771,69.7832795614104,-20.56226551122163,51.761765806290825,68.98832287171365,1529.0,107.23078701420393,249.9158822504478,10.246095723470525,,353.0,6.815235751229733,10.82088572709694,0.731401543187868,49.56102547214677,1.8362533972381767,3.882820163996191
656,1728.0,18.180608082591004,74.48260165087831,6.455054236368293,38.07367341455033,20.46189386645566,46.98632358651695,70.94675813817169,1688.0,118.12543548640149,21.918545837729084,8.401334628328136,46.511368872489854,229.0,18.949771747012026,21.71023862560897,0.8221667745996688,54.760587973837815,1.9589511185115385,4.309574017036681
657,1566.0,29.76825266681211,30.61548515080377,7.543467452822718,,,40.25066462693777,,1884.0,103.68524080311576,10.11844153102786,10.352054142791502,84.10529346201889,111.0,13.27626324409327,32.13207072742251,0.7829261520185047,63.68428853884171,1.6594209298305571,3.6446477319647617
658,1796.0,29.974279602002152,48.50261673371276,7.395951851322319,34.541625693051465,40.34392743564438,54.75495377390891,84.74346003527599,2435.0,121.19435963139864,22.580151800111064,7.797225130911196,45.18577932339955,134.0,16.945186632194734,19.03975666050774,,54.0301285899742,1.9801941939993333,3.618510771350018
659,1682.0,25.93319552687124,31.37101549863288,6.949091720503959,66.70172038614979,449.495626971287,32.98323868507897,41.21030222112649,2130.0,93.22963404105488,23.25765019684201,10.633537521695452,79.94674622605325,297.0,9.989817513575767,33.31126052701608,0.6393511004253928,48.59585734296928,1.093682898220344,2.2647029758569035
660,,,49.64871126726456,7.473676906777538,61.11244977833803,36.20868955480268,49.99574979356362,57.43012347214229,2177.0,158.21702502604,24.094034555576098,9.4932849004062,57.29300723950998,347.0,13.8898797182817,25.76521179126524,0.4930660771840497,44.65850995566528,2.2494747957116177,3.2323452287283043
661,870.0,22.693480765231023,56.29062994366619,7.302676494739673,,34.630393789585725,37.80371116581758,76.09002107749279,1192.0,88.6339643971995,,-4993.989295403273,82.54355432709187,209.0,12.424282005574874,33.35388359482516,0.5460070502203671,75.1906775163826,1.0380436720988055,-3.637331459674813
662,-1370.0,35.67419339321505,55.58406932907559,6.486665343234048,66.11055151858035,41.17559855488087,44.462054166272026,,1003.0,1597.5924022500408,11.69138686864042,8.820424608443126,57.67781154542342,427.0,19.18606939103441,28.92916563531299,0.7890628306432609,,1.4813811553367744,3.38594247699923
663,1435.0,26.84048747565715,38.28141735141327,5.962449849714874,50.995999469033535,22.32442681520721,46.81805411357302,49.15847637141463,1057.0,153.0862409122156,14.351893913933877,8.665152807441277,71.17225286136224,504.0,,12.585879166219058,0.8469891959415541,65.00833286971721,0.92793792222395,-5004.8577579439525
664,1753.0,,62.287025504780615,6.68266239202148,48.04772765802895,28.503295760550888,44.012622615710086,69.46428639314256,1285.0,122.02883854555984,13.659505635933856,6.68949410865167,48.20130279063746,344.0,15.958139472448686,15.778784189066926,0.7622302116257059,59.61641444547221,1.7268588339895805,4.719591896358468
665,1135.0,26.975551476628063,32.23892252523341,7.193326429815665,,42.77482123330552,29.2152190932578,67.99968357317789,2340.0,,10.99461651254862,8.95621452875307,54.69319245814956,349.0,5.695299041514193,19.854261364587657,0.6325868483283192,74.90266073431854,1.9385678726235869,4.465752141766285
666,1183.0,31.387808029187227,,6.503765077078064,53.56858457391422,,38.28853032243798,,-4200.0,114.88386383780704,18.32353339172529,7.573928118584789,75.94717385917002,465.0,13.245045035055366,14.2526720503019,0.4432546344698738,,2.400076779661994,3.12589422611936
667,1367.0,20.915131364895032,77.33222169967732,7.033575392502963,48.1711358715929,26.663052385847905,,,2003.0,,,6.261743834048012,66.14743414715278,416.0,,22.37279011941652,0.4284739743492241,59.23125671796453,2.0568715330232017,4.151897455062603
668,757.0,,46.9884413575559,5.7169530804694,48.06262346422301,18.94237148565805,50.4713127753579,46.42897892558346,1823.0,107.24607499368948,22.71691686950806,10.743280788532823,849.7340491324462,262.0,18.91763399909292,21.784203892537263,0.5871627823064269,,1.719874957972057,3.1858653832088293
669,,29.75768742220773,,7.220410893654227,-67.47711454924556,22.87455023701773,38.30937246395717,,,104.09272158283562,8.545862868194991,,62.15005633365417,147.0,8.860129822842984,33.90647995068453,0.6319108593838316,68.78758384181418,2.385448929189568,2.697780796927277
670,-1067.0,36.97166709702867,48.94551390294072,77.98951013053917,69.3612605711652,32.436464324681495,52.562419144127546,74.48192598294531,932.0,126.2583828935611,18.945754768437148,,79.79249463255692,498.0,9.047501799366415,20.84319707239944,0.7045603111066485,44.46199629387429,1.6133426246694902,3.028707930652645
